PG_IDX,Power,INFEASIBLE,Constraint_Distance,Constraint,SNBS,SNBS_u,SNBS_ω,SURV,SURV_u,SURV_ω,NodeClass,degree,betweenness
3482549824261813216,-0.23995612292862414,0.0,1.0,1.0,1.0,1.0,1.0,0.784,0.784,1.0,Root,4,0.021503011979202458
3482549824261813216,0.9660011705210695,0.0,2.0,0.0,0.684,0.684,0.684,0.296,0.296,0.684,Dense Sprout,1,0.0
3482549824261813216,0.33735311346820757,0.04,1.0,0.0,0.96,0.96,0.96,0.46,0.46,0.96,Bulk,3,0.005857898715041571
3482549824261813216,-0.10946658468421823,0.0,1.0,0.0,1.0,1.0,1.0,0.336,0.336,0.992,Bulk,2,0.0
3482549824261813216,0.22116033711846395,0.004,1.0,0.0,0.996,0.996,0.996,0.284,0.284,0.996,Bulk,2,0.0
3482549824261813216,0.6372440343868873,0.136,1.0,0.0,0.864,0.864,0.864,0.356,0.356,0.864,Bulk,3,0.00999793856936714
3482549824261813216,-0.4271100396744053,0.0,1.0,0.0,0.816,0.816,0.816,0.44,0.44,0.816,Root,4,0.02521816807531093
3482549824261813216,0.49198815666128337,0.064,2.0,0.0,0.936,0.936,0.936,0.28,0.28,0.904,Sparse Sprout,1,0.0
3482549824261813216,-0.1585178336704885,0.0,2.0,1.0,1.0,1.0,1.0,0.668,0.668,1.0,Bulk,2,0.033989555418126836
3482549824261813216,-0.8396970740228815,0.0,1.0,1.0,1.0,1.0,1.0,0.872,0.872,1.0,Bulk,4,0.08030646602075171
3482549824261813216,-0.0690410497416939,0.06,1.0,1.0,0.94,0.94,0.94,0.74,0.74,0.94,Root,3,0.028218694885361554
3482549824261813216,-0.13165522089830514,0.0,1.0,1.0,1.0,1.0,1.0,0.608,0.608,1.0,Inner Tree Node,3,0.04019789734075448
3482549824261813216,0.3172155772051968,0.0,1.0,1.0,1.0,1.0,1.0,0.668,0.668,1.0,Bulk,3,0.044114615543186964
3482549824261813216,0.42404582139889824,0.0,1.0,1.0,1.0,1.0,1.0,0.632,0.632,1.0,Proper Leave,1,0.0
3482549824261813216,0.31338060447925653,0.0,2.0,0.0,1.0,1.0,1.0,0.272,0.272,0.876,Bulk,3,0.007792207792207791
3482549824261813216,0.1941864147404654,0.0,1.0,0.0,1.0,1.0,1.0,0.264,0.264,0.988,Dense Sprout,1,0.0
3482549824261813216,0.05955181527487699,0.0,1.0,0.0,0.98,0.98,1.0,0.548,0.548,1.0,Inner Tree Node,2,0.0202020202020202
3482549824261813216,-0.7642727340143521,0.008,1.0,1.0,0.932,0.932,0.992,0.74,0.74,0.992,Sparse Sprout,1,0.0
3482549824261813216,0.8750077934256943,0.0,2.0,0.0,0.82,0.82,0.82,0.216,0.216,0.816,Sparse Sprout,1,0.0
3482549824261813216,-0.7829063024787026,0.0,1.0,1.0,1.0,1.0,1.0,0.604,0.604,1.0,Bulk,3,0.00041228612657184083
3482549824261813216,-0.08560212374425014,0.012,1.0,0.0,0.98,0.98,0.988,0.56,0.56,0.988,Root,3,0.03349824778396207
