PG_IDX,Power,INFEASIBLE,Constraint_Distance,Constraint,SNBS,SNBS_u,SNBS_ω,SURV,SURV_u,SURV_ω,NodeClass,degree,betweenness
1115208592834337278,0.6109915324386458,0.0,1.0,1.0,1.0,1.0,1.0,0.76,0.76,1.0,Sparse Sprout,1,0.0
1115208592834337278,0.4546968748787357,0.0,2.0,1.0,1.0,1.0,1.0,0.69,0.69,1.0,Inner Tree Node,2,0.0202020202020202
1115208592834337278,0.878237605503879,0.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,Bulk,3,0.018292497374130023
1115208592834337278,0.9750362833407806,0.22,1.0,0.0,0.78,0.78,0.78,0.48,0.48,0.78,Bulk,3,0.03630522916237201
1115208592834337278,0.4824464750702313,0.26,1.0,0.0,0.73,0.73,0.73,0.4,0.4,0.73,Proper Leave,1,0.0
1115208592834337278,-0.19643582590209535,0.06,1.0,0.0,0.92,0.92,0.92,0.8,0.8,0.92,Root,4,0.04030096887239744
1115208592834337278,0.09425238610030731,0.0,1.0,1.0,1.0,1.0,1.0,0.73,0.73,1.0,Inner Tree Node,2,0.0202020202020202
1115208592834337278,0.2795850796087398,0.01,1.0,0.0,0.99,0.99,0.99,0.76,0.76,0.99,Bulk,3,0.01943241943241943
1115208592834337278,0.5046404502101478,0.0,1.0,1.0,1.0,1.0,1.0,0.89,0.89,1.0,Bulk,2,0.007958758298894354
1115208592834337278,-0.3379255044273326,0.0,1.0,0.0,1.0,1.0,1.0,0.4,0.4,1.0,Sparse Sprout,1,0.0
1115208592834337278,0.0687983615631125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Dense Sprout,1,0.0
1115208592834337278,-0.7478714157509523,0.02,1.0,1.0,0.98,0.98,0.98,0.72,0.72,0.98,Bulk,2,0.006527863670720812
1115208592834337278,-0.4580370585680396,0.0,2.0,1.0,1.0,1.0,1.0,0.91,0.91,1.0,Bulk,2,0.019164433450147737
1115208592834337278,-0.8902178754527953,0.0,1.0,1.0,1.0,1.0,1.0,0.72,0.72,1.0,Bulk,2,0.004456616701514661
1115208592834337278,0.6416371539525394,0.0,1.0,0.0,0.87,0.87,0.87,0.38,0.38,1.0,Sparse Sprout,1,0.0
1115208592834337278,-0.4663866577395042,0.11,1.0,0.0,0.89,0.89,0.89,0.53,0.53,0.89,Bulk,3,0.03999175427746856
1115208592834337278,0.6842700944567537,0.0,2.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,Bulk,2,0.0016319659176802035
1115208592834337278,-0.5351550767650516,0.13,1.0,0.0,0.86,0.86,0.86,0.49,0.49,0.84,Bulk,2,0.02937538651824366
1115208592834337278,-0.8929473486074052,0.1,1.0,0.0,0.77,0.77,0.77,0.39,0.39,0.77,Inner Tree Node,2,0.03999175427746856
1115208592834337278,0.238451328999715,0.01,1.0,0.0,0.99,0.99,0.99,0.67,0.67,0.99,Inner Tree Node,2,0.0202020202020202
1115208592834337278,0.7253556561163444,0.0,1.0,1.0,1.0,1.0,1.0,0.81,0.81,1.0,Bulk,3,0.017986718496922585
1115208592834337278,0.5638783035286069,0.08,1.0,0.0,0.92,0.92,0.92,0.77,0.77,0.92,Bulk,3,0.022689479832336976
1115208592834337278,0.5572282684404686,0.0,1.0,1.0,0.92,0.92,1.0,0.83,0.83,1.0,Proper Leave,1,0.0
1115208592834337278,-0.7819085859098658,0.04,1.0,0.0,0.96,0.96,0.96,0.51,0.51,0.96,Bulk,2,0.0
1115208592834337278,-0.44019692090065854,0.01,3.0,1.0,0.98,0.98,0.99,0.67,0.67,0.99,Proper Leave,1,0.0
1115208592834337278,-0.5417288475666523,0.0,2.0,0.0,1.0,1.0,1.0,0.39,0.39,1.0,Sparse Sprout,1,0.0
1115208592834337278,0.5400750589162958,0.0,2.0,1.0,0.98,0.98,1.0,0.73,0.73,1.0,Sparse Sprout,1,0.0
1115208592834337278,-0.9360739112767346,0.02,1.0,0.0,0.93,0.93,0.93,0.52,0.52,0.93,Bulk,3,0.007754414897272042
1115208592834337278,0.29604038562865975,0.07,1.0,0.0,0.93,0.93,0.93,0.64,0.64,0.93,Bulk,2,0.002648938363224078
1115208592834337278,-0.30201347639322684,0.0,2.0,1.0,1.0,1.0,1.0,0.94,0.94,1.0,Dense Sprout,1,0.0
1115208592834337278,-0.9380003764749411,0.2,1.0,0.0,0.8,0.8,0.8,0.58,0.58,0.8,Bulk,2,0.018164639593211015
1115208592834337278,-0.4439678371421595,0.0,2.0,1.0,0.95,0.95,1.0,0.69,0.69,1.0,Sparse Sprout,1,0.0
1115208592834337278,0.7050248240604252,0.0,1.0,1.0,0.93,0.93,1.0,0.87,0.87,1.0,Sparse Sprout,1,0.0
1115208592834337278,-0.7417064842444745,0.03,2.0,0.0,0.95,0.95,0.95,0.48,0.48,0.96,Sparse Sprout,1,0.0
1115208592834337278,0.3411667641984406,0.01,1.0,0.0,0.92,0.92,0.92,0.62,0.62,0.99,Inner Tree Node,2,0.0202020202020202
1115208592834337278,0.7717333095017858,0.27,1.0,0.0,0.7,0.7,0.7,0.36,0.36,0.72,Proper Leave,1,0.0
1115208592834337278,0.9177582101822017,0.09,1.0,0.0,0.91,0.91,0.91,0.55,0.55,0.91,Bulk,2,0.0004638218923933209
1115208592834337278,0.6919347963045707,0.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,1.0,Bulk,2,0.0
1115208592834337278,0.3657411893644826,0.0,1.0,1.0,1.0,1.0,1.0,0.83,0.83,1.0,Bulk,2,0.00025767882910740053
1115208592834337278,0.28281343312345886,0.0,1.0,1.0,1.0,1.0,1.0,0.71,0.71,1.0,Root,3,0.02090634233491376
1115208592834337278,-0.23950162262698707,0.09,1.0,0.0,0.91,0.91,0.91,0.5,0.5,0.91,Bulk,2,0.0008245722531436817
1115208592834337278,0.7403597604183685,0.0,1.0,1.0,0.99,0.99,1.0,0.94,0.94,1.0,Sparse Sprout,1,0.0
1115208592834337278,-0.6451843662560417,0.06,2.0,0.0,0.94,0.94,0.94,0.46,0.46,0.94,Sparse Sprout,1,0.0
1115208592834337278,0.6218861912136293,0.0,2.0,1.0,0.95,0.95,1.0,0.68,0.68,1.0,Sparse Sprout,1,0.0
1115208592834337278,0.9896506508295495,0.0,2.0,1.0,0.96,0.96,1.0,0.92,0.92,1.0,Dense Sprout,1,0.0
1115208592834337278,0.43907195876188654,0.0,1.0,1.0,1.0,1.0,1.0,0.93,0.93,1.0,Sparse Sprout,1,0.0
1115208592834337278,0.13352234538141797,0.0,1.0,1.0,1.0,1.0,1.0,0.86,0.86,1.0,Bulk,2,0.0
1115208592834337278,0.7018798546881831,0.0,1.0,1.0,0.99,0.99,1.0,0.92,0.92,1.0,Inner Tree Node,2,0.0202020202020202
1115208592834337278,0.8041196493148632,0.0,2.0,1.0,0.91,0.91,1.0,0.67,0.67,1.0,Sparse Sprout,1,0.0
1115208592834337278,0.2541324244445789,0.0,1.0,1.0,1.0,1.0,1.0,0.86,0.86,1.0,Bulk,2,0.00041228612657184083
1115208592834337278,-0.5283300931434777,0.09,1.0,0.0,0.91,0.91,0.91,0.58,0.58,0.91,Bulk,3,0.01989206938186528
1115208592834337278,-0.20992430106869137,0.0,1.0,1.0,1.0,1.0,1.0,0.92,0.92,1.0,Bulk,2,0.0
1115208592834337278,-0.1545891931784936,0.0,1.0,1.0,0.98,0.98,1.0,0.86,0.86,1.0,Inner Tree Node,2,0.0202020202020202
1115208592834337278,0.2322913002515012,0.0,3.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,Bulk,2,0.0
1115208592834337278,-0.20316462488399636,0.0,1.0,1.0,1.0,1.0,1.0,0.89,0.89,1.0,Bulk,2,0.0013193156050298907
1115208592834337278,-0.26601795317946797,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Dense Sprout,1,0.0
1115208592834337278,-0.9366856174716288,0.05,2.0,0.0,0.83,0.83,0.83,0.31,0.31,0.83,Sparse Sprout,1,0.0
1115208592834337278,-0.314201304416001,0.0,2.0,1.0,0.96,0.96,1.0,0.84,0.84,1.0,Sparse Sprout,1,0.0
1115208592834337278,0.3186508728635733,0.01,1.0,0.0,0.99,0.99,0.99,0.38,0.38,0.99,Sparse Sprout,1,0.0
1115208592834337278,0.34414494387886835,0.02,2.0,1.0,0.98,0.98,0.98,0.68,0.68,0.98,Proper Leave,1,0.0
1115208592834337278,0.16941059992321028,0.0,1.0,1.0,0.96,0.96,1.0,0.92,0.92,1.0,Proper Leave,1,0.0
-839939996387953490,Slack,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Root,5,0.11216293155068661
-839939996387953490,-0.20575340996613495,0.02,1.0,0.0,0.98,0.98,0.98,0.78,0.78,0.97,Bulk,7,0.10472286251507018
-839939996387953490,0.6435647073800546,0.01,1.0,0.0,0.99,0.99,0.99,0.8,0.8,0.96,Bulk,10,0.583068582280085
-839939996387953490,0.8248754369450582,0.02,1.0,0.0,0.98,0.98,0.98,0.85,0.85,0.98,Root,7,0.3703551550490326
-839939996387953490,-0.38305710587872843,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,4,0.05577887720744864
-839939996387953490,-0.6923967507673321,0.01,1.0,0.0,0.99,0.99,0.99,0.81,0.81,0.99,Bulk,5,0.08592779102983185
-839939996387953490,-0.9600675940251391,0.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,1.0,Bulk,5,0.07721628333873234
-839939996387953490,-0.14078443068631313,0.06,1.0,0.0,0.94,0.94,0.94,0.64,0.64,0.94,Bulk,3,0.035913557342128775
-839939996387953490,0.927189235247875,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.97,1.0,Root,8,0.3789051170776591
-839939996387953490,-0.4443382112808154,0.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,1.0,Bulk,3,0.022374330815889278
-839939996387953490,-0.7283064762224665,0.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,1.0,Root,4,0.10810731218894484
-839939996387953490,0.7524129376723874,0.02,1.0,0.0,0.98,0.98,0.98,0.77,0.77,0.97,Root,4,0.05596003323276051
-839939996387953490,0.16872461956768453,0.01,1.0,0.0,0.99,0.99,0.99,0.69,0.69,0.99,Bulk,4,0.014625850340136054
-839939996387953490,0.5752434227455979,0.0,2.0,1.0,1.0,1.0,1.0,0.93,0.93,1.0,Bulk,4,0.017762660619803475
