PG_IDX,Power,INFEASIBLE,Constraint_Distance,Constraint,SNBS,SNBS_u,SNBS_ω,SURV,SURV_u,SURV_ω,NodeClass,degree,betweenness
-6728038534217159887,-0.898407977206053,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,5,0.0315438152172846
-6728038534217159887,-0.2827341389786405,0.08,1.0,0.0,0.92,0.92,0.92,0.92,0.92,0.92,Bulk,5,0.054915530425734514
-6728038534217159887,-0.7042966159974803,0.0,2.0,0.0,1.0,1.0,1.0,0.52,0.52,0.99,Bulk,2,0.0
-6728038534217159887,-0.09643674311005906,0.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,1.0,Root,4,0.023734919653287
-6728038534217159887,-0.5182115452636321,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Root,5,0.035309852656791436
-6728038534217159887,-0.1932205044176376,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Root,6,0.2839208410636982
-6728038534217159887,-0.6525974149799499,0.02,1.0,0.0,0.98,0.98,0.98,0.85,0.85,0.98,Bulk,5,0.04818937676080531
-6728038534217159887,-0.7657987178181421,0.0,1.0,1.0,1.0,1.0,1.0,0.92,0.92,1.0,Bulk,5,0.18709887995602284
-6728038534217159887,-0.16798455758585237,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.97,1.0,Bulk,5,0.02567168281453995
-6728038534217159887,0.352703097236829,0.0,1.0,1.0,1.0,1.0,1.0,0.93,0.93,1.0,Bulk,4,0.007991479420050846
-6728038534217159887,-0.06306183379172613,0.0,1.0,1.0,1.0,1.0,1.0,0.94,0.94,1.0,Bulk,4,0.05486350384309567
-6728038534217159887,0.19338612751674977,0.03,1.0,0.0,0.97,0.97,0.97,0.69,0.69,0.97,Bulk,4,0.019112897684326252
-6728038534217159887,-0.4944059172681885,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Root,3,0.0202020202020202
-6728038534217159887,-0.6555781243352827,0.04,1.0,0.0,0.96,0.96,0.96,0.84,0.84,0.96,Root,4,0.11399711399711399
-6728038534217159887,-0.1423049437179467,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,2,0.07056964199821342
-6728038534217159887,0.7549920493593567,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,4,0.09719645433931148
-6728038534217159887,-0.4075550852760617,0.0,2.0,1.0,1.0,1.0,1.0,0.83,0.83,1.0,Sparse Sprout,1,0.0
-6728038534217159887,0.13434660792921882,0.0,1.0,0.0,1.0,1.0,1.0,0.82,0.82,1.0,Bulk,3,0.1032708032708033
-6728038534217159887,-0.7370005968964318,0.09,1.0,0.0,0.91,0.91,0.91,0.65,0.65,0.91,Bulk,3,0.025132275132275138
-6728038534217159887,0.16020130560501653,0.0,1.0,1.0,0.98,0.98,1.0,0.98,0.98,1.0,Root,3,0.020957878100735246
-6728038534217159887,0.1720878425138589,0.0,1.0,0.0,1.0,1.0,1.0,0.66,0.66,1.0,Bulk,2,0.0
-6728038534217159887,0.9970318395338383,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,3,0.010382738954167524
-6728038534217159887,-0.6218247633789887,0.04,1.0,0.0,0.95,0.95,0.95,0.57,0.57,0.95,Root,3,0.07353123067408782
-6728038534217159887,0.1500348998360156,0.0,1.0,0.0,1.0,1.0,1.0,0.52,0.52,0.98,Bulk,2,0.00037792894935752074
-6728038534217159887,-0.24167712440822303,0.13,1.0,0.0,0.87,0.87,0.87,0.52,0.52,0.87,Bulk,2,0.006596578025149456
-6728038534217159887,0.10631045949495282,0.02,1.0,0.0,0.98,0.98,0.98,0.87,0.87,0.98,Root,3,0.04471243042671613
-6728038534217159887,0.07951340774297576,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,Bulk,2,0.0014258228543942827
-6728038534217159887,-0.9129407973006527,0.1,1.0,0.0,0.84,0.84,0.84,0.65,0.65,0.9,Bulk,4,0.04093657665086236
-6728038534217159887,0.8453395188514337,0.02,1.0,0.0,0.98,0.98,0.98,0.9,0.9,0.98,Bulk,4,0.021833986119700412
-6728038534217159887,0.6875385761684841,0.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,1.0,Bulk,2,0.002851645708788566
-6728038534217159887,0.6614895412328972,0.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,1.0,Bulk,2,0.0
-6728038534217159887,0.315386576639332,0.0,1.0,1.0,1.0,1.0,1.0,0.89,0.89,1.0,Bulk,2,0.02405002405002405
-6728038534217159887,0.7346924389739659,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Root,4,0.05320208891637464
-6728038534217159887,-0.48755991141505217,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,4,0.008424379852951283
-6728038534217159887,0.8374821307525673,0.01,1.0,1.0,0.97,0.97,0.99,0.96,0.96,0.99,Sparse Sprout,1,0.0
-6728038534217159887,0.8279540970104468,0.0,2.0,1.0,1.0,1.0,1.0,0.88,0.88,1.0,Bulk,2,0.027238370095512957
-6728038534217159887,-0.6081448227391737,0.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,1.0,Bulk,2,0.014618978904693188
-6728038534217159887,-0.32272243336175155,0.01,1.0,0.0,0.99,0.99,0.99,0.94,0.94,0.99,Root,5,0.08398955541812685
-6728038534217159887,0.0061943685437064275,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Dense Sprout,1,0.0
-6728038534217159887,0.16144971226090943,0.15,1.0,0.0,0.85,0.85,0.85,0.75,0.75,0.85,Root,3,0.0202020202020202
-6728038534217159887,-0.2216516441113402,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,2,0.003532899451266798
-6728038534217159887,-0.4486388941793243,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sparse Sprout,1,0.0
-6728038534217159887,0.3582003647453066,0.0,1.0,1.0,0.98,0.98,0.98,0.77,0.77,1.0,Bulk,3,0.036899608328179755
-6728038534217159887,0.7258787333299779,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,3,0.009801611842428165
-6728038534217159887,0.05514479655062199,0.0,1.0,1.0,1.0,1.0,1.0,0.95,0.95,1.0,Bulk,4,0.05947227375798804
-6728038534217159887,0.15479068515005256,0.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,1.0,Bulk,2,0.009963581392152822
-6728038534217159887,0.6457598876210229,0.47,1.0,0.0,0.52,0.52,0.52,0.48,0.48,0.52,Bulk,2,0.0
-6728038534217159887,-0.3085099233192018,0.0,3.0,0.0,1.0,1.0,1.0,0.54,0.54,1.0,Proper Leave,1,0.0
-6728038534217159887,0.7733404064603683,0.0,1.0,1.0,1.0,1.0,1.0,0.95,0.95,1.0,Bulk,3,0.009070294784580499
-6728038534217159887,0.9579195281645158,0.1,2.0,0.0,0.72,0.72,0.72,0.39,0.39,0.89,Proper Leave,1,0.0
-6728038534217159887,-0.5367248102057831,0.05,1.0,0.0,0.95,0.95,0.95,0.49,0.49,0.95,Inner Tree Node,2,0.0202020202020202
-6728038534217159887,-0.4514731730547359,0.0,2.0,1.0,1.0,1.0,1.0,0.83,0.83,1.0,Sparse Sprout,1,0.0
-6728038534217159887,0.21866216096054256,0.0,2.0,1.0,1.0,1.0,1.0,0.96,0.96,1.0,Sparse Sprout,1,0.0
-6728038534217159887,0.4577780651429991,0.01,2.0,0.0,0.99,0.99,0.99,0.44,0.44,0.99,Proper Leave,1,0.0
-6728038534217159887,0.5368646905092629,0.0,1.0,1.0,1.0,1.0,1.0,0.94,0.94,1.0,Bulk,3,0.024153095581667013
-6728038534217159887,-0.7233106183415071,0.19,2.0,0.0,0.81,0.81,0.81,0.52,0.52,0.81,Proper Leave,1,0.0
-6728038534217159887,0.5605743298316543,0.0,1.0,0.0,0.93,0.93,0.93,0.57,0.57,1.0,Sparse Sprout,1,0.0
-6728038534217159887,-0.9284885420427834,0.0,1.0,0.0,0.77,0.77,0.77,0.5,0.5,1.0,Dense Sprout,1,0.0
-6728038534217159887,0.42969858586252097,0.07,1.0,0.0,0.91,0.91,0.91,0.62,0.62,0.93,Bulk,2,0.00999793856936714
-6728038534217159887,-0.8566803095834341,0.04,1.0,0.0,0.96,0.96,0.96,0.72,0.72,0.95,Bulk,4,0.0253109324537896
-6728038534217159887,-0.19760694624546893,0.0,1.0,1.0,1.0,1.0,1.0,0.78,0.78,1.0,Inner Tree Node,2,0.0202020202020202
-6728038534217159887,0.4049033361364934,0.0,1.0,0.0,1.0,1.0,1.0,0.44,0.44,1.0,Dense Sprout,1,0.0
-6728038534217159887,-0.34106928689100524,0.0,1.0,1.0,1.0,1.0,1.0,0.89,0.89,1.0,Bulk,2,0.0
-6728038534217159887,0.6680810354661737,0.0,1.0,0.0,1.0,1.0,1.0,0.93,0.93,1.0,Root,4,0.0499896928468357
-6728038534217159887,-0.9038710365593088,0.0,1.0,1.0,0.88,0.88,1.0,0.88,0.88,1.0,Sparse Sprout,1,0.0
-6728038534217159887,0.9156193262710919,0.0,1.0,1.0,1.0,1.0,1.0,0.95,0.95,1.0,Bulk,2,0.00016147873290730435
-6728038534217159887,-0.1295856892524516,0.0,2.0,0.0,1.0,1.0,1.0,0.55,0.55,1.0,Sparse Sprout,1,0.0
-6728038534217159887,0.4780504207100429,0.0,2.0,1.0,1.0,1.0,1.0,0.87,0.87,1.0,Bulk,2,0.00010307153164296021
-6728038534217159887,0.9014502597990437,0.0,2.0,1.0,1.0,1.0,1.0,0.86,0.86,1.0,Bulk,2,0.0
-6728038534217159887,-0.912023633232702,0.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,1.0,Bulk,3,0.004785954785954787
-6728038534217159887,0.35271201658436807,0.0,1.0,1.0,1.0,1.0,1.0,0.88,0.88,1.0,Bulk,2,0.00979179550608122
-6728038534217159887,0.006355116793293742,0.15,2.0,0.0,0.85,0.85,0.85,0.49,0.49,0.85,Sparse Sprout,1,0.0
-6728038534217159887,0.9052559194270176,0.0,2.0,1.0,0.91,0.91,1.0,0.81,0.81,1.0,Sparse Sprout,1,0.0
-6728038534217159887,-0.33614401922180576,0.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,1.0,Bulk,2,0.010272795987081699
-6728038534217159887,-0.36132526065148907,0.0,2.0,1.0,1.0,1.0,1.0,0.85,0.85,1.0,Sparse Sprout,1,0.0
-6728038534217159887,0.7544603056685297,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,Bulk,2,0.0
-6728038534217159887,0.18517567206178645,0.1,1.0,0.0,0.89,0.89,0.89,0.6,0.6,0.89,Proper Leave,1,0.0
-6728038534217159887,0.9919142146355653,0.07,1.0,0.0,0.9,0.9,0.9,0.7,0.7,0.92,Bulk,2,0.00999793856936714
-6728038534217159887,0.8412576298634551,0.18,1.0,0.0,0.81,0.81,0.81,0.66,0.66,0.81,Bulk,2,0.0
-6728038534217159887,-0.07007751678584799,0.0,2.0,1.0,1.0,1.0,1.0,0.76,0.76,1.0,Inner Tree Node,2,0.03999175427746856
-6728038534217159887,0.3113817667828543,0.0,2.0,0.0,1.0,1.0,1.0,0.64,0.65,0.98,Inner Tree Node,2,0.020202020202020197
-6728038534217159887,-0.06249955543610954,0.0,2.0,1.0,1.0,1.0,1.0,0.77,0.77,1.0,Sparse Sprout,1,0.0
-6728038534217159887,-0.7875738632811156,0.0,2.0,1.0,0.98,0.98,1.0,0.91,0.91,1.0,Sparse Sprout,1,0.0
-6728038534217159887,0.08518108618655612,0.0,1.0,0.0,1.0,1.0,1.0,0.47,0.47,1.0,Dense Sprout,1,0.0
-6728038534217159887,-0.06641549873245393,0.03,1.0,0.0,0.97,0.97,0.97,0.68,0.68,0.97,Bulk,2,0.0003092145949288806
-6728038534217159887,-0.9172816746020904,0.01,1.0,1.0,0.95,0.95,0.99,0.87,0.87,0.99,Sparse Sprout,1,0.0
-82398310633064838,Slack,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,6,0.22114755992307006
-82398310633064838,-0.3791980608154878,0.04,1.0,0.0,0.96,0.96,0.96,0.9,0.9,0.96,Bulk,7,0.532502606992403
-82398310633064838,0.011460604320738817,0.0,1.0,0.0,1.0,1.0,1.0,0.82,0.82,1.0,Root,6,0.3315028131354661
-82398310633064838,0.9243198624495306,0.04,1.0,0.0,0.92,0.92,0.92,0.75,0.75,0.93,Bulk,7,0.10759909025215145
-82398310633064838,0.8920836155466674,0.05,1.0,0.0,0.95,0.95,0.95,0.82,0.82,0.95,Bulk,5,0.360911839483268
-82398310633064838,-0.09376824599453575,0.0,1.0,0.0,1.0,1.0,1.0,0.55,0.55,1.0,Bulk,3,0.0
-82398310633064838,-0.9455824467294857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,5,0.15059437916580776
-82398310633064838,0.8250410059760622,0.0,2.0,1.0,1.0,1.0,1.0,0.95,0.95,1.0,Bulk,5,0.10227788084930953
-82398310633064838,0.21740818105376156,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,5,0.12647564076135503
-82398310633064838,0.045431416757733115,0.0,1.0,0.0,1.0,1.0,1.0,0.84,0.84,1.0,Bulk,3,0.048100048100048094
-82398310633064838,0.3474354131243593,0.1,1.0,0.0,0.9,0.9,0.9,0.72,0.72,0.9,Root,4,0.11520648663505796
-82398310633064838,0.338944312836144,0.31,1.0,0.0,0.68,0.68,0.68,0.59,0.59,0.68,Bulk,3,0.0686868686868687
-82398310633064838,0.12711966476706515,0.0,1.0,0.0,1.0,1.0,1.0,0.71,0.71,0.96,Bulk,6,0.2517005052255516
-82398310633064838,-0.8524653864575977,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.97,1.0,Root,4,0.0202020202020202
-82398310633064838,-0.6654736629976155,0.03,1.0,0.0,0.97,0.97,0.97,0.72,0.72,0.96,Bulk,6,0.19013076870219714
-82398310633064838,-0.223500045795684,0.0,1.0,1.0,1.0,1.0,1.0,0.94,0.94,1.0,Bulk,4,0.05609646657884135
-82398310633064838,0.7396611554783928,0.0,2.0,1.0,1.0,1.0,1.0,0.93,0.93,1.0,Bulk,2,0.10206830206830211
-82398310633064838,-0.5711727922539387,0.0,1.0,1.0,1.0,1.0,1.0,0.84,0.84,1.0,Bulk,3,0.005909434480863052
-82398310633064838,0.27629734869946576,0.0,1.0,1.0,1.0,1.0,1.0,0.94,0.94,1.0,Root,4,0.07242492956778672
-82398310633064838,0.9679539312506917,0.13,1.0,0.0,0.87,0.87,0.87,0.67,0.67,0.87,Bulk,3,0.08826358826358831
-82398310633064838,0.6887269341104432,0.0,2.0,1.0,1.0,1.0,1.0,0.98,0.98,1.0,Bulk,3,0.04545454545454545
-82398310633064838,0.834486668703184,0.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,1.0,Bulk,4,0.1402268864235469
-82398310633064838,-0.027427239335158088,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Root,5,0.031179138321995464
-82398310633064838,0.9329747629679817,0.03,1.0,0.0,0.97,0.97,0.97,0.81,0.81,0.97,Bulk,4,0.12032570603999175
-82398310633064838,0.5537191538802876,0.0,1.0,1.0,1.0,1.0,1.0,0.94,0.94,1.0,Bulk,3,0.06173984745413316
-82398310633064838,0.8184322267046915,0.04,1.0,0.0,0.96,0.96,0.96,0.83,0.83,0.96,Bulk,4,0.08209809499234358
-82398310633064838,-0.002110770951323169,0.0,1.0,1.0,1.0,1.0,1.0,0.93,0.93,1.0,Bulk,5,0.01016972445543874
-82398310633064838,-0.6987983837046076,0.11,1.0,0.0,0.89,0.89,0.89,0.49,0.49,0.89,Bulk,2,0.0320908185472193
-82398310633064838,-0.4368637113895101,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.97,1.0,Root,3,0.045427059712773964
-82398310633064838,0.3433541349945729,0.1,1.0,0.0,0.9,0.9,0.9,0.56,0.56,0.9,Bulk,2,0.032972582972582966
-82398310633064838,-0.1475032078044565,0.0,1.0,1.0,0.99,0.99,1.0,0.99,0.99,1.0,Root,4,0.06527863670720815
-82398310633064838,0.7021629791772233,0.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,Bulk,3,0.012661834832521285
-82398310633064838,0.7080117184771298,0.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,1.0,Sparse Sprout,1,0.0
-82398310633064838,0.10261366921492829,0.0,1.0,0.0,1.0,1.0,1.0,0.77,0.77,1.0,Bulk,4,0.02010097371878448
-82398310633064838,-0.799306085136358,0.0,1.0,1.0,1.0,1.0,1.0,0.73,0.73,1.0,Bulk,3,0.01823335394763966
-82398310633064838,0.4928821830207357,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,Bulk,4,0.016584065285363988
-82398310633064838,0.058305246342814795,0.07,2.0,0.0,0.93,0.93,0.93,0.49,0.49,0.93,Inner Tree Node,2,0.0202020202020202
-82398310633064838,0.6985110546001664,0.0,2.0,0.0,1.0,1.0,1.0,0.6,0.6,0.98,Root,4,0.05978131330635966
-82398310633064838,0.649699470989817,0.04,2.0,0.0,0.96,0.96,0.96,0.59,0.59,0.96,Root,3,0.04815239388523246
-82398310633064838,-0.7013957702040442,0.0,1.0,1.0,1.0,1.0,1.0,0.67,0.67,1.0,Inner Tree Node,2,0.0202020202020202
-82398310633064838,-0.2351945413450972,0.0,1.0,0.0,1.0,1.0,1.0,0.47,0.47,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.22051463528101725,0.0,1.0,1.0,1.0,1.0,1.0,0.89,0.89,1.0,Bulk,4,0.00989486703772418
-82398310633064838,-0.6487066630754228,0.01,1.0,0.0,0.99,0.99,0.99,0.65,0.65,0.99,Bulk,4,0.02934460921473908
-82398310633064838,0.3825518341683438,0.0,2.0,0.0,1.0,1.0,1.0,0.37,0.37,1.0,Bulk,2,0.0
-82398310633064838,0.7562034209862493,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,Root,3,0.02413591699305985
-82398310633064838,0.37552382002541423,0.0,2.0,0.0,1.0,1.0,1.0,0.55,0.55,1.0,Bulk,3,0.05947227375798804
-82398310633064838,-0.42006197677373575,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.97,1.0,Root,5,0.05565984211624286
-82398310633064838,-0.4895282585356702,0.0,1.0,0.0,1.0,1.0,1.0,0.52,0.52,1.0,Bulk,2,0.025286707383182335
-82398310633064838,-0.6705995018175622,0.11,1.0,0.0,0.89,0.89,0.89,0.7,0.7,0.89,Bulk,4,0.026070226070226066
-82398310633064838,-0.5889953933868877,0.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,1.0,Bulk,3,0.001978973407544836
-82398310633064838,-0.4832977378184038,0.0,1.0,0.0,1.0,1.0,1.0,0.96,0.96,1.0,Root,4,0.10356971071256785
-82398310633064838,-0.24414204689956756,0.0,2.0,0.0,1.0,1.0,1.0,0.42,0.42,1.0,Bulk,2,0.03805903091617376
-82398310633064838,-0.7370951044296552,0.26,1.0,0.0,0.72,0.72,0.73,0.59,0.59,0.73,Bulk,2,0.03999175427746856
-82398310633064838,0.9130184419057552,0.0,2.0,0.0,1.0,1.0,1.0,0.71,0.71,1.0,Root,4,0.08774638060352345
-82398310633064838,-0.8786021205253769,0.07,2.0,0.0,0.91,0.91,0.91,0.74,0.74,0.92,Root,5,0.07435923864495292
-82398310633064838,0.1418482843803569,0.0,1.0,0.0,1.0,1.0,1.0,0.62,0.62,1.0,Inner Tree Node,2,0.0202020202020202
-82398310633064838,0.7915140847834448,0.01,1.0,0.0,0.96,0.96,0.96,0.7,0.71,0.98,Root,3,0.03023431594860166
-82398310633064838,0.163647660723706,0.02,1.0,0.0,0.98,0.98,0.98,0.54,0.54,0.98,Bulk,2,0.00999793856936714
-82398310633064838,-0.14932672792798113,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,Root,3,0.0202020202020202
-82398310633064838,-0.5074833886815958,0.01,4.0,1.0,0.93,0.93,0.99,0.68,0.68,0.99,Proper Leave,1,0.0
-82398310633064838,0.5874296746173189,0.0,1.0,1.0,0.98,0.98,1.0,0.94,0.94,1.0,Inner Tree Node,2,0.0202020202020202
-82398310633064838,-0.9068048499974618,0.0,1.0,0.0,0.91,0.91,0.91,0.67,0.67,0.98,Root,3,0.0202020202020202
-82398310633064838,0.1462182589511697,0.0,2.0,0.0,1.0,1.0,1.0,0.73,0.73,1.0,Bulk,3,0.0527588813303099
-82398310633064838,-0.6438542850305078,0.02,1.0,1.0,0.98,0.98,0.98,0.72,0.72,0.98,Bulk,2,0.0
-82398310633064838,-0.753911892401116,0.07,1.0,0.0,0.92,0.92,0.92,0.85,0.85,0.92,Bulk,3,0.0
-82398310633064838,-0.26717630145313226,0.1,1.0,0.0,0.9,0.9,0.9,0.73,0.73,0.9,Bulk,3,0.03999175427746856
-82398310633064838,0.306816828656479,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.3872049127012188,0.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,Bulk,2,0.00999793856936714
-82398310633064838,-0.9198366896794449,0.03,2.0,0.0,0.97,0.97,0.97,0.61,0.61,0.97,Root,3,0.052123273551844984
-82398310633064838,0.865836415567267,0.14,1.0,0.0,0.86,0.86,0.86,0.46,0.46,0.86,Bulk,2,0.00994640280354566
-82398310633064838,-0.9085228240131311,0.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.7117737073456529,0.0,2.0,0.0,0.98,0.98,0.98,0.52,0.52,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.6903533624162193,0.0,1.0,1.0,0.99,0.99,1.0,0.96,0.96,1.0,Proper Leave,1,0.0
-82398310633064838,0.5976032649283577,0.0,3.0,0.0,1.0,1.0,1.0,0.47,0.47,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.5513804900182524,0.16,1.0,0.0,0.84,0.84,0.84,0.62,0.62,0.84,Bulk,2,0.010334638906067476
-82398310633064838,-0.5527990665400733,0.0,2.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,Bulk,2,0.0
-82398310633064838,0.20214342534712715,0.0,3.0,0.0,1.0,1.0,1.0,0.45,0.45,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.9774080083155423,0.0,3.0,0.0,0.82,0.82,0.82,0.4,0.4,1.0,Sparse Sprout,1,0.0
-82398310633064838,0.12328663434910506,0.0,1.0,1.0,1.0,1.0,1.0,0.83,0.83,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.6946161659925699,0.2,1.0,0.0,0.8,0.8,0.8,0.52,0.52,0.8,Bulk,2,0.01256441970727685
-82398310633064838,-0.3450180075416712,0.01,1.0,0.0,0.99,0.99,0.99,0.67,0.67,0.99,Bulk,2,0.029272314986600698
-82398310633064838,0.28860212343953673,0.0,3.0,0.0,1.0,1.0,1.0,0.4,0.4,1.0,Sparse Sprout,1,0.0
-82398310633064838,0.5538313925324208,0.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,Bulk,3,0.0024050024050024047
-82398310633064838,-0.27895552547182684,0.0,4.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,Bulk,2,0.00010307153164296021
-82398310633064838,0.478943770231137,0.0,1.0,1.0,1.0,1.0,1.0,0.81,0.81,1.0,Bulk,2,0.0
-82398310633064838,0.17853522547091488,0.0,2.0,1.0,1.0,1.0,1.0,0.96,0.96,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.5140577394324284,0.0,1.0,0.0,1.0,1.0,1.0,0.48,0.48,1.0,Bulk,2,0.0
-82398310633064838,-0.927047957231063,0.0,1.0,1.0,0.99,0.99,1.0,0.98,0.98,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.9411775994035074,0.0,2.0,0.0,0.96,0.96,0.96,0.48,0.48,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.19351092227989755,0.0,2.0,1.0,1.0,1.0,1.0,0.96,0.96,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.28548922607842664,0.0,2.0,0.0,1.0,1.0,1.0,0.56,0.56,1.0,Dense Sprout,1,0.0
-82398310633064838,0.9330146449008427,0.0,1.0,0.0,1.0,1.0,1.0,0.78,0.78,1.0,Inner Tree Node,2,0.0202020202020202
-82398310633064838,-0.23606120681825477,0.0,5.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,Proper Leave,1,0.0
-82398310633064838,0.3947746214748133,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,Bulk,2,0.0
-82398310633064838,-0.17225400325207663,0.28,1.0,0.0,0.71,0.71,0.71,0.37,0.37,0.71,Proper Leave,1,0.0
-82398310633064838,-0.1952059118754476,0.0,3.0,0.0,1.0,1.0,1.0,0.49,0.49,1.0,Proper Leave,1,0.0
-82398310633064838,0.5067809245350969,0.0,3.0,0.0,1.0,1.0,1.0,0.49,0.49,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.7343680632508606,0.0,1.0,1.0,1.0,1.0,1.0,0.92,0.92,1.0,Sparse Sprout,1,0.0
-82398310633064838,-0.016346533556701265,0.0,1.0,1.0,1.0,1.0,1.0,0.88,0.88,1.0,Bulk,2,0.0
-82398310633064838,-0.41771591664207053,0.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,1.0,Bulk,2,0.003487658496934935
