PG_IDX,Abs_Spread,AX,Power,INFEASIBLE,Constraint_Distance,Constraint,SNBS,SNBS_u,SNBS_ω,SURV,SURV_u,SURV_ω,NodeClass,degree,betweenness
6009837725399723409,0.6396429364173027,1.1193189282628637,-0.8915011448762226,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Root,5,0.11846354703497562
6009837725399723409,0.26046722602315664,1.0823829412077135,-0.38107357880982495,0.0,1.0,1.0,1.0,1.0,1.0,0.992,0.992,1.0,Bulk,7,0.07263651623577408
6009837725399723409,0.2569786163253358,1.4879095826170603,0.5060005533846736,0.048,1.0,0.0,0.948,0.948,0.948,0.908,0.908,0.948,Root,5,0.10781282209853638
6009837725399723409,0.4244810755385223,2.756761053431029,-0.3337086143224554,0.016,1.0,0.0,0.984,0.984,0.984,0.832,0.832,0.984,Bulk,5,0.2694230939128898
6009837725399723409,0.20191683889794645,2.154714894013445,-0.9479055700585464,0.028,1.0,0.0,0.972,0.972,0.972,0.768,0.768,0.972,Bulk,3,0.006745964816465743
6009837725399723409,0.2488251445649518,1.8030106548299762,-0.13665933894465013,0.0,1.0,0.0,1.0,1.0,1.0,0.564,0.564,1.0,Root,3,0.020871985157699446
6009837725399723409,0.4056886300472699,1.4026366540581887,0.3627427618910525,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,4,0.21603793032364454
6009837725399723409,0.4121927634789946,1.0971251179116555,0.1675835970712293,0.0,1.0,1.0,1.0,1.0,1.0,0.968,0.968,1.0,Bulk,5,0.13013735731732012
6009837725399723409,0.49609334239123876,1.0586333537486965,-0.7768817876913358,0.0,1.0,1.0,1.0,1.0,1.0,0.836,0.836,1.0,Bulk,4,0.13822878488926726
6009837725399723409,0.2712990721975582,1.2130036525466155,0.45340205871430805,0.0,1.0,1.0,1.0,1.0,1.0,0.932,0.932,1.0,Root,3,0.06709956709956709
6009837725399723409,0.19410742857952834,1.914464338315404,-0.8844636246176387,0.056,1.0,0.0,0.944,0.944,0.944,0.632,0.632,0.944,Bulk,2,0.0
6009837725399723409,0.27880224210799465,2.080428572792733,-0.6789244608612571,0.036,1.0,0.0,0.964,0.964,0.964,0.78,0.78,0.964,Bulk,6,0.112002434451414
6009837725399723409,0.22427013138679489,1.221858543759027,-0.12501032414930274,0.0,1.0,1.0,1.0,1.0,1.0,0.956,0.956,1.0,Bulk,4,0.0040197897340754464
6009837725399723409,0.25822385972824713,1.0229362172512761,-0.835906797093689,0.0,1.0,1.0,1.0,1.0,1.0,0.748,0.748,1.0,Bulk,2,0.009482580911152338
6009837725399723409,0.3730755297552978,1.2055962419402075,0.6069736048475364,0.0,1.0,1.0,1.0,1.0,1.0,0.828,0.828,1.0,Bulk,3,0.033072218786504494
6009837725399723409,0.39510808497778255,1.083510710598603,0.14274140325820694,0.0,1.0,1.0,1.0,1.0,1.0,0.94,0.94,1.0,Root,4,0.07528688242973956
6009837725399723409,0.24893714543023607,1.7553260421732444,-0.8954451071547073,0.012,1.0,0.0,0.876,0.876,0.876,0.656,0.656,0.88,Root,3,0.03380746237889095
6009837725399723409,0.16961493142739797,1.522651990165684,-0.7794367009445288,0.0,1.0,0.0,0.968,0.968,0.968,0.508,0.508,1.0,Bulk,2,0.01658764515907373
6009837725399723409,0.3045014191182785,1.0826285113472562,0.12348211437789393,0.0,1.0,1.0,1.0,1.0,1.0,0.896,0.896,1.0,Bulk,4,0.03571428571428572
6009837725399723409,0.28146648640808564,1.2389990216940368,0.9203985559499281,0.0,1.0,1.0,1.0,1.0,1.0,0.948,0.948,1.0,Bulk,5,0.04550902612127103
6009837725399723409,0.2660220727725479,1.854734047170212,0.11001470836460699,0.04,1.0,0.0,0.96,0.96,0.96,0.7,0.7,0.96,Root,4,0.03896103896103896
6009837725399723409,0.2722212218212948,1.4025367674113245,0.12078095180657972,0.0,1.0,1.0,1.0,1.0,1.0,0.944,0.944,1.0,Bulk,3,0.0026214526214526205
6009837725399723409,0.4725535502053716,2.102449410299676,-0.8937509477946076,0.228,1.0,0.0,0.772,0.772,0.772,0.684,0.684,0.772,Bulk,2,0.03906411049268192
6009837725399723409,0.2341996499532314,1.7727609875107808,0.31687208202476597,0.108,1.0,0.0,0.888,0.888,0.892,0.592,0.592,0.892,Bulk,2,0.0006184291898577612
6009837725399723409,0.3113160159733372,1.399641953203675,0.6939424614883308,0.0,2.0,1.0,0.996,0.996,1.0,0.916,0.916,1.0,Sparse Sprout,1,0.0
6009837725399723409,0.22589320334703308,1.189925703618082,-0.9851971829053672,0.0,2.0,1.0,1.0,1.0,1.0,0.84,0.84,1.0,Inner Tree Node,2,0.03999175427746856
6009837725399723409,3.720286892972751e-15,1.0272470446935353,0.38096021821140985,0.0,2.0,0.0,1.0,1.0,1.0,0.384,0.384,1.0,Sparse Sprout,1,0.0
6009837725399723409,0.3047555782298246,1.5096608123286226,0.6561397840296319,0.0,2.0,1.0,1.0,1.0,1.0,0.804,0.804,1.0,Bulk,2,0.0
6009837725399723409,0.4546152465013862,1.088816902648565,-0.2897552544683817,0.0,1.0,1.0,1.0,1.0,1.0,0.984,0.984,1.0,Inner Tree Node,2,0.0202020202020202
6009837725399723409,0.2737347810851768,1.9707061453697694,0.43264284993526486,0.028,1.0,0.0,0.972,0.972,0.972,0.768,0.768,0.972,Bulk,3,0.0787466501752216
6009837725399723409,0.2583654744831835,1.8520013506964508,-0.18363492543983415,0.0,1.0,0.0,0.996,0.996,0.996,0.516,0.516,0.996,Bulk,2,0.028534081873599494
6009837725399723409,0.45551598675513205,1.168909501647526,0.5134646801172829,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,2,0.03844568130282416
6009837725399723409,0.24692855327034932,1.1805998889628742,0.45710679277602384,0.0,1.0,1.0,1.0,1.0,1.0,0.852,0.852,1.0,Root,4,0.028928743214457493
6009837725399723409,0.31452804205662005,1.1922834618660334,0.7520554662256592,0.0,1.0,1.0,1.0,1.0,1.0,0.928,0.928,1.0,Bulk,2,0.0062873634302205725
6009837725399723409,0.27188036188849607,0.9745358537727431,0.21094863727633723,0.0,1.0,1.0,1.0,1.0,1.0,0.76,0.76,1.0,Root,3,0.046863189720332564
6009837725399723409,3.1678320640911972e-15,1.03247550291773,0.8813979714546532,0.0,2.0,0.0,0.94,0.94,0.94,0.452,0.452,1.0,Bulk,2,0.0
6009837725399723409,0.37992616874298857,1.537505556261483,-0.22882242561236235,0.0,2.0,1.0,1.0,1.0,1.0,0.852,0.852,1.0,Bulk,2,0.03643284153488235
6009837725399723409,0.21528985671102444,1.7258902886799123,0.7976870177144787,0.004,1.0,0.0,0.896,0.896,0.896,0.496,0.496,0.984,Bulk,2,0.000979179550608122
6009837725399723409,0.2592435017718588,2.1881554610622476,-0.5497346482103397,0.016,1.0,0.0,0.984,0.984,0.984,0.82,0.82,0.984,Bulk,4,0.04036638136823662
6009837725399723409,0.20869079845414196,1.0878271635912646,0.7309084983999417,0.0,1.0,1.0,1.0,1.0,1.0,0.732,0.732,1.0,Bulk,2,0.008932866075723215
6009837725399723409,0.2901844981423145,1.7612267802723505,-0.08277318493549787,0.028,1.0,0.0,0.972,0.972,0.972,0.8,0.8,0.972,Root,3,0.06709956709956709
6009837725399723409,0.1555403015002417,1.0367642236358134,-0.4572861627848848,0.0,1.0,0.0,0.988,0.988,1.0,0.64,0.64,1.0,Root,3,0.0202020202020202
6009837725399723409,0.31796887044428646,1.1979558214441401,0.31360876543041344,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,Root,4,0.023964131106988248
6009837725399723409,0.0,1.0900334437758605,-0.6551798219481657,0.0,2.0,0.0,1.0,1.0,1.0,0.556,0.556,1.0,Bulk,3,0.033615553003308096
6009837725399723409,0.21159855513788156,1.0346849484786511,0.13466763646148072,0.0,1.0,1.0,1.0,1.0,1.0,0.66,0.66,1.0,Bulk,2,0.0010307153164296021
6009837725399723409,0.17943547001503213,1.5424834930585822,-0.7379214188547683,0.092,1.0,0.0,0.908,0.908,0.908,0.508,0.508,0.908,Bulk,2,0.0016491445062873633
6009837725399723409,0.32564208894799107,1.365222593212312,0.4366271622253941,0.0,2.0,1.0,1.0,1.0,1.0,0.852,0.852,1.0,Bulk,2,0.0
6009837725399723409,0.5210195472441416,1.0446004069671044,-0.5396693048577619,0.0,1.0,1.0,1.0,1.0,1.0,0.972,0.972,1.0,Proper Leave,1,0.0
6009837725399723409,0.0,1.007632392449111,0.1614233749063003,0.204,2.0,0.0,0.784,0.784,0.784,0.484,0.484,0.784,Bulk,3,0.05947227375798804
6009837725399723409,0.18490901804240273,1.6131389663386853,0.8672335471485542,0.172,1.0,0.0,0.828,0.828,0.828,0.48,0.48,0.828,Bulk,2,0.08467179079423978
6009837725399723409,0.0,1.0227527645046703,-0.24183382150363017,0.0,2.0,0.0,1.0,1.0,1.0,0.436,0.436,1.0,Sparse Sprout,1,0.0
6009837725399723409,0.09938213116876932,1.3359030987382754,0.9039871593858056,0.0,1.0,0.0,0.864,0.864,0.864,0.364,0.364,0.864,Bulk,2,0.010691953549096408
6009837725399723409,0.2259443929123731,1.2149737845544226,-0.03907876104810838,0.0,2.0,1.0,1.0,1.0,1.0,0.716,0.716,1.0,Bulk,2,0.011767779393011303
6009837725399723409,0.34942301612028426,1.5400991584198642,-0.8667568282240117,0.004,1.0,1.0,0.996,0.996,0.996,0.904,0.904,0.996,Bulk,2,0.021438878581735713
6009837725399723409,0.15007001182578045,1.6723416220740985,-0.09448816726256032,0.0,1.0,0.0,1.0,1.0,1.0,0.48,0.48,1.0,Bulk,2,0.0
6009837725399723409,0.1919379671913125,1.9392345957538901,-0.5939418943854059,0.044,1.0,0.0,0.956,0.956,0.956,0.66,0.66,0.956,Bulk,3,0.001749271137026239
6009837725399723409,0.17031380881616284,1.422679596131633,-0.9764194375887267,0.052,1.0,0.0,0.948,0.948,0.948,0.864,0.864,0.948,Root,4,0.06958898999715327
6009837725399723409,0.23460899721290301,1.6924239758870507,-0.1270029153331275,0.0,1.0,0.0,0.876,0.876,0.876,0.676,0.676,1.0,Root,4,0.031114350502105596
6009837725399723409,0.6934445463071945,1.1625229453000216,-0.18113567330002586,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sparse Sprout,1,0.0
6009837725399723409,0.20075916318903758,1.1800241414732182,-0.9388559629858659,0.0,1.0,1.0,1.0,1.0,1.0,0.888,0.888,1.0,Root,4,0.02792060547162588
6009837725399723409,0.31360109030002675,1.9080369052523884,0.8482847191726712,0.008,1.0,0.0,0.932,0.932,0.932,0.416,0.416,0.992,Bulk,2,0.02066539589730684
6009837725399723409,0.3135714065674177,1.486976129488155,-0.29138690298840453,0.0,2.0,1.0,1.0,1.0,1.0,0.952,0.952,1.0,Sparse Sprout,1,0.0
6009837725399723409,0.0,1.0648053372417559,-0.8652908969158413,0.008,2.0,0.0,0.932,0.932,0.932,0.46,0.46,0.932,Sparse Sprout,1,0.0
6009837725399723409,0.3314971470083156,1.1874460768080353,0.057899844214536846,0.0,1.0,1.0,1.0,1.0,1.0,0.932,0.932,1.0,Sparse Sprout,1,0.0
6009837725399723409,0.31491435817491803,1.6936931978093779,-0.46681290913018214,0.0,2.0,1.0,0.996,0.996,1.0,0.852,0.852,1.0,Sparse Sprout,1,0.0
6009837725399723409,0.2514017087060325,1.2812397997744593,-0.7406360921520976,0.0,1.0,0.0,0.904,0.904,0.904,0.776,0.776,1.0,Inner Tree Node,2,0.03999175427746856
6009837725399723409,0.12309717646800115,1.5663111049969431,-0.14534563991737587,0.08,1.0,0.0,0.92,0.92,0.92,0.572,0.572,0.92,Inner Tree Node,2,0.0202020202020202
6009837725399723409,0.2917389074497009,1.6993321982955885,-0.722454364012117,0.0,2.0,1.0,1.0,1.0,1.0,0.824,0.824,1.0,Bulk,2,0.029119180139588297
6009837725399723409,0.23070615858245505,1.6935446443330426,-0.5143207067908604,0.0,1.0,0.0,0.92,0.92,0.92,0.46,0.46,1.0,Dense Sprout,1,0.0
6009837725399723409,0.2373061987372294,1.932790764833333,-0.2907970707502674,0.124,1.0,0.0,0.876,0.876,0.876,0.492,0.492,0.876,Sparse Sprout,1,0.0
6009837725399723409,0.0,1.043717947969008,-0.8751688938084337,0.012,3.0,0.0,0.948,0.948,0.948,0.384,0.384,0.988,Bulk,2,0.00999793856936714
6009837725399723409,0.0,1.0181795994759666,0.28925550976059755,0.0,1.0,0.0,1.0,1.0,1.0,0.46,0.46,1.0,Dense Sprout,1,0.0
6009837725399723409,0.0,1.0331006269988032,0.21066520998502627,0.0,3.0,0.0,1.0,1.0,1.0,0.4,0.4,0.996,Bulk,2,0.00999793856936714
6009837725399723409,0.20911800049153104,1.3794476047743813,-0.461066833739118,0.0,2.0,1.0,0.988,0.988,1.0,0.88,0.88,1.0,Sparse Sprout,1,0.0
6009837725399723409,0.1369539500531059,1.449900061013913,0.5584717176975342,0.036,1.0,0.0,0.964,0.964,0.964,0.572,0.572,0.964,Bulk,3,0.014704871847728989
6009837725399723409,0.09774635515234588,1.5174473280509775,-0.6988479880632936,0.016,1.0,0.0,0.892,0.892,0.892,0.44,0.44,0.984,Sparse Sprout,1,0.0
6009837725399723409,0.32536730560423616,2.1569561852690993,-0.32655365392635466,0.172,1.0,0.0,0.824,0.824,0.824,0.524,0.524,0.824,Dense Sprout,1,0.0
6009837725399723409,0.29772142896008974,1.1077087170027222,-0.21638558871516722,0.0,1.0,1.0,1.0,1.0,1.0,0.976,0.976,1.0,Bulk,2,0.0010770305761029315
6009837725399723409,0.1982703187700878,1.2605554359351436,0.14497612443922908,0.0,1.0,1.0,1.0,1.0,1.0,0.84,0.84,1.0,Inner Tree Node,2,0.0202020202020202
6009837725399723409,0.14469543300335388,1.451253827891595,0.4244863659190421,0.028,1.0,0.0,0.972,0.972,0.972,0.556,0.556,0.972,Bulk,2,0.00020614306328592042
6009837725399723409,0.40513629317762706,1.2418355002336543,-0.05422214156758066,0.0,1.0,1.0,1.0,1.0,1.0,0.992,0.992,1.0,Root,3,0.02453102453102453
6009837725399723409,0.3050798555356424,1.0499735628796019,-0.47305935232996044,0.0,1.0,1.0,1.0,1.0,1.0,0.964,0.964,1.0,Bulk,2,0.0
6009837725399723409,0.0,1.011089077058937,0.8980008483087922,0.0,2.0,0.0,0.872,0.872,0.872,0.388,0.388,0.996,Sparse Sprout,1,0.0
6009837725399723409,0.13217328623466762,1.5360591892487072,-0.6184298150169577,0.0,1.0,0.0,0.876,0.876,0.876,0.392,0.392,1.0,Sparse Sprout,1,0.0
6009837725399723409,0.0,1.0680234565264006,0.09948303395683379,0.108,2.0,0.0,0.892,0.892,0.892,0.416,0.416,0.892,Proper Leave,1,0.0
6009837725399723409,0.0,1.055295906071732,0.6328087182844452,0.0,2.0,0.0,1.0,1.0,1.0,0.436,0.436,1.0,Bulk,2,0.0023362880505737654
6009837725399723409,0.0,1.0482528823321349,-0.95837236005228,0.0,4.0,0.0,0.972,0.972,0.972,0.416,0.416,0.972,Bulk,2,0.00010307153164296021
6009837725399723409,0.10193020023761865,1.3700365252992033,0.06401118419107782,0.0,1.0,0.0,1.0,1.0,1.0,0.396,0.396,1.0,Sparse Sprout,1,0.0
6009837725399723409,0.14724543067228135,1.1917833307453676,0.8835948569901263,0.0,2.0,1.0,0.884,0.884,1.0,0.604,0.604,1.0,Sparse Sprout,1,0.0
6009837725399723409,0.1854653618056142,2.0526009204264772,0.0533239030834616,0.064,1.0,0.0,0.936,0.936,0.936,0.648,0.648,0.936,Bulk,2,0.013681027966742256
6009837725399723409,0.46579876144714427,1.230719631890838,-0.3349431539800632,0.0,1.0,1.0,1.0,1.0,1.0,0.992,0.992,1.0,Sparse Sprout,1,0.0
6009837725399723409,0.2077652765804246,1.1848820001202267,0.8152116010765931,0.0,1.0,1.0,1.0,1.0,1.0,0.94,0.94,1.0,Bulk,2,0.0
6009837725399723409,0.40329788041097414,1.4835648476004628,0.7019941367596975,0.0,1.0,1.0,1.0,1.0,1.0,0.932,0.932,1.0,Bulk,2,0.02846344887161213
6009837725399723409,0.23632097819045536,1.3212298027531306,-0.10988501426698366,0.0,1.0,1.0,1.0,1.0,1.0,0.848,0.848,1.0,Proper Leave,1,0.0
711862546299914807,0.0,0.0,Slack,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,7,0.2907175905475225
711862546299914807,0.22873164683795535,1.6783565149904898,0.592732593453319,0.064,1.0,0.0,0.936,0.936,0.936,0.784,0.784,0.932,Bulk,8,0.2489647483463192
711862546299914807,0.5072175079394936,1.275148277393142,0.3713994005793154,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,7,0.17584826531950834
711862546299914807,0.21777472785273916,1.1807534733489957,-0.4547420812409892,0.0,1.0,0.0,1.0,1.0,1.0,0.848,0.848,1.0,Root,6,0.06305045477896434
711862546299914807,1.6669528019007988e-14,1.1535286182252433,0.2500724597913259,0.0,2.0,0.0,1.0,1.0,1.0,0.752,0.756,0.992,Root,4,0.056036556036556016
711862546299914807,0.5154266142385278,0.9319380536783389,-0.627027056613405,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,4,0.1974453802685096
711862546299914807,0.37184995560491113,1.8023628324510148,0.8116995294328091,0.66,1.0,0.0,0.34,0.34,0.34,0.34,0.34,0.34,Bulk,4,0.04413007627293342
711862546299914807,0.31152584136639505,2.1443450400898163,0.5988743279026087,0.0,1.0,0.0,1.0,1.0,1.0,0.824,0.848,0.968,Bulk,8,0.17507534038146283
711862546299914807,0.5340350291491658,0.4443424341002679,-0.3659920516162711,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Root,4,0.0969731326874184
711862546299914807,0.3045551247795645,1.5127713105628586,0.5544439165553668,0.104,1.0,0.0,0.892,0.892,0.892,0.816,0.816,0.892,Root,4,0.1411808398202956
711862546299914807,0.35696415773825113,1.7313030977490678,0.73576593138145,0.672,1.0,0.0,0.324,0.324,0.324,0.312,0.312,0.324,Bulk,2,0.0005153576582148011
711862546299914807,0.422898586637666,1.3234406779408674,0.8378975907508486,0.0,1.0,1.0,1.0,1.0,1.0,0.972,0.972,1.0,Bulk,3,0.06273203365040099
711862546299914807,0.3033078811237993,2.1200967780811286,-0.3028791423854501,0.028,1.0,0.0,0.972,0.972,0.972,0.756,0.76,0.968,Bulk,4,0.07438157081014224
711862546299914807,0.3650766289053825,1.2026761034490554,-0.30906553973745066,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,7,0.13934829342992605
711862546299914807,0.291730772767359,1.5808221007656638,0.31007904821602383,0.0,1.0,1.0,0.996,0.996,1.0,0.908,0.908,1.0,Inner Tree Node,2,0.0202020202020202
711862546299914807,0.2377932275422102,1.640226713463796,-0.6991971001081625,0.276,1.0,0.0,0.724,0.724,0.724,0.604,0.604,0.724,Bulk,4,0.03416738727499395
711862546299914807,0.41990305565002234,2.6546389456789408,-0.22143986956693404,0.064,1.0,0.0,0.936,0.936,0.936,0.836,0.836,0.936,Bulk,7,0.12374943593249096
711862546299914807,0.11697273363714333,1.527576440676448,0.3288707241412168,0.04,1.0,0.0,0.96,0.96,0.96,0.708,0.712,0.956,Bulk,3,0.018525880770778737
711862546299914807,0.4375005142285619,1.3243175932980433,0.15259808918760476,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Root,5,0.10828646032727665
711862546299914807,0.4642190799592544,1.293105293127192,-0.0872796331209538,0.0,1.0,1.0,1.0,1.0,1.0,0.984,0.984,1.0,Bulk,6,0.16874214507176782
711862546299914807,0.2035677786175495,1.0160559343944993,-0.5795364412439502,0.0,1.0,1.0,1.0,1.0,1.0,0.696,0.696,1.0,Bulk,2,0.004033532604961177
711862546299914807,0.40086173624081245,1.5207215435461425,-0.24216293351715212,0.0,1.0,1.0,1.0,1.0,1.0,0.972,0.972,1.0,Bulk,6,0.04779328758920595
711862546299914807,0.24922290304867428,1.4317120760878261,0.3251074016700437,0.116,1.0,0.0,0.884,0.884,0.884,0.748,0.748,0.884,Root,4,0.030302584105923614
711862546299914807,0.3389537992922696,1.4734033143960188,-0.5492001910041112,0.004,1.0,1.0,0.968,0.968,0.996,0.908,0.908,0.996,Proper Leave,1,0.0
711862546299914807,0.2935271820705631,1.2003453766057088,-0.9490567789595478,0.0,2.0,1.0,1.0,1.0,1.0,0.92,0.92,1.0,Bulk,2,0.0
711862546299914807,0.3736900845741382,2.45276897957909,0.19477445119606535,0.084,1.0,0.0,0.916,0.916,0.916,0.776,0.776,0.916,Bulk,4,0.09398258581932055
711862546299914807,0.3830418918019582,1.1517518168827332,0.6782032111789879,0.0,1.0,1.0,1.0,1.0,1.0,0.944,0.944,1.0,Root,5,0.1498221607065144
711862546299914807,0.24999696876883146,1.8570052305769522,0.32187721262549557,0.196,1.0,0.0,0.804,0.804,0.804,0.54,0.54,0.804,Bulk,3,0.011716942669323622
711862546299914807,0.28849054568846855,1.2883605310681903,-0.06637776810538062,0.292,1.0,0.0,0.7,0.7,0.7,0.648,0.648,0.7,Bulk,4,0.07833436404864975
711862546299914807,0.2661738907041517,2.005287173755141,0.9431217690623002,0.004,1.0,0.0,0.984,0.984,0.984,0.712,0.716,0.98,Bulk,3,0.017789900953166255
711862546299914807,0.2640405404084544,1.9788219188128884,-0.17280821712746075,0.004,1.0,0.0,0.968,0.968,0.968,0.796,0.796,0.992,Root,5,0.04716602369663593
711862546299914807,0.2004737834045883,1.2851868379818168,-0.7189028165727396,0.012,2.0,1.0,0.892,0.892,0.988,0.808,0.808,0.988,Dense Sprout,1,0.0
711862546299914807,0.16626877352277833,1.8764558125048174,-0.5999581417946974,0.016,1.0,0.0,0.98,0.98,0.98,0.832,0.836,0.972,Bulk,4,0.010338074623788907
711862546299914807,0.32921470640806183,2.3725062861846555,0.6353640306025747,0.032,1.0,0.0,0.968,0.968,0.968,0.8,0.8,0.968,Root,4,0.03223390366247508
711862546299914807,0.41975530517944726,0.7479740142473572,-0.32229121236119734,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Root,4,0.06408701527749147
711862546299914807,0.2210488916643871,1.0856208244994723,-0.5550935137740538,0.016,1.0,1.0,0.944,0.944,0.984,0.808,0.808,0.984,Root,3,0.0202020202020202
711862546299914807,0.24288875239935578,1.1910188771922625,-0.5863083526952685,0.004,1.0,1.0,0.996,0.996,0.996,0.708,0.708,0.996,Inner Tree Node,2,0.0202020202020202
711862546299914807,0.3308304097467128,1.1453503707298296,0.8227603321732218,0.0,1.0,1.0,1.0,1.0,1.0,0.924,0.924,1.0,Root,4,0.08264618978904692
711862546299914807,0.31941408726018583,1.13800683713868,-0.09262191600531966,0.0,1.0,1.0,1.0,1.0,1.0,0.984,0.984,1.0,Root,7,0.15681932705742227
711862546299914807,0.4360453745329533,0.8965121299778629,0.2861256995030456,0.02,1.0,1.0,0.98,0.98,0.98,0.932,0.932,0.98,Bulk,4,0.012055933484504913
711862546299914807,0.3917162661492687,1.5067644024616136,-0.26165641889537,0.0,1.0,1.0,1.0,1.0,1.0,0.976,0.976,1.0,Bulk,5,0.016138079264238814
711862546299914807,0.37444973000920945,1.1862877890951853,0.9318454435034673,0.0,1.0,1.0,1.0,1.0,1.0,0.808,0.808,1.0,Bulk,4,0.05902121310284574
711862546299914807,0.49597672343863863,1.353622150338075,0.293186103164335,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inner Tree Node,2,0.0202020202020202
711862546299914807,0.30504125894325856,1.1228770710389782,0.23660956561121893,0.0,1.0,1.0,1.0,1.0,1.0,0.936,0.936,1.0,Root,6,0.10250463821892393
711862546299914807,0.4625824834480888,1.152555323787551,-0.6895674396956424,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,3,0.03932718830678014
711862546299914807,0.32300066177315095,2.3198377455218857,0.9295223801503074,0.024,1.0,0.0,0.908,0.908,0.908,0.604,0.604,0.908,Bulk,2,0.021839385104691224
711862546299914807,0.3543639862614646,1.2261243446594206,0.382000544285127,0.0,1.0,1.0,1.0,1.0,1.0,0.832,0.832,1.0,Root,4,0.039259946402803544
711862546299914807,0.3770196533469535,1.1477649601830393,-0.6758806800300445,0.0,1.0,1.0,1.0,1.0,1.0,0.996,0.996,1.0,Bulk,2,0.0
711862546299914807,0.363937174717888,1.1132590670051625,-0.44387155584116844,0.0,1.0,1.0,1.0,1.0,1.0,0.968,0.968,1.0,Bulk,3,0.019961519961519958
711862546299914807,0.17772731211297568,1.3193529649243416,0.5777748742778788,0.0,1.0,0.0,1.0,1.0,1.0,0.716,0.716,1.0,Inner Tree Node,3,0.04019789734075448
711862546299914807,0.22439194321130398,0.9833160283406717,-0.7600118572115455,0.032,1.0,1.0,0.968,0.968,0.968,0.82,0.82,0.968,Root,3,0.0202020202020202
711862546299914807,0.1849067868408994,1.876918041805277,0.15651397752895707,0.0,1.0,0.0,1.0,1.0,1.0,0.468,0.468,1.0,Dense Sprout,1,0.0
711862546299914807,0.2824634728310589,1.2028053469612543,0.20802362565219748,0.0,1.0,1.0,1.0,1.0,1.0,0.972,0.972,1.0,Bulk,4,0.029115989830275538
711862546299914807,0.20864078839348993,1.77805892027802,0.46974380499519597,0.048,1.0,0.0,0.92,0.92,0.92,0.512,0.512,0.952,Sparse Sprout,1,0.0
711862546299914807,0.21122424383292387,1.7956530568554236,0.3037211248044246,0.028,1.0,0.0,0.972,0.972,0.972,0.628,0.628,0.972,Inner Tree Node,2,0.0202020202020202
711862546299914807,0.25412235483729606,1.4637555432378961,-0.28006188669933096,0.004,1.0,0.0,0.996,0.996,0.996,0.756,0.756,0.996,Root,3,0.027932385075242216
711862546299914807,0.37744810747824575,1.0075255315789393,0.34094951936362317,0.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,1.0,Bulk,2,0.0
711862546299914807,0.3806849369069487,1.3372010376773846,-0.7108439068864079,0.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,Bulk,2,0.0070066554760432305
711862546299914807,0.4665535572406068,1.6215433657098695,-0.8156384185394518,0.0,1.0,1.0,1.0,1.0,1.0,0.932,0.932,1.0,Bulk,2,0.0
711862546299914807,0.18791173715010306,1.2135684825916804,0.9949690441496637,0.0,2.0,1.0,1.0,1.0,1.0,0.824,0.824,1.0,Bulk,2,0.0
711862546299914807,0.21748808123772423,0.9694623141710162,-0.24923835979422349,0.024,1.0,1.0,0.976,0.976,0.976,0.592,0.592,0.976,Inner Tree Node,2,0.0202020202020202
711862546299914807,0.20585968104207206,1.0813081466885763,-0.7485036569160642,0.0,1.0,1.0,1.0,1.0,1.0,0.716,0.716,1.0,Bulk,3,0.003821499739867086
711862546299914807,0.5590820517306221,1.2867916235529109,0.19857199294844025,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Proper Leave,1,0.0
711862546299914807,0.39333363502958885,0.7044480334046598,0.014263952867282645,0.0,1.0,1.0,0.916,0.916,1.0,0.916,0.916,1.0,Inner Tree Node,2,0.05936920222634508
711862546299914807,0.2566359375428564,1.7839971344440237,0.7401810113782976,0.28,1.0,0.0,0.716,0.716,0.716,0.432,0.432,0.716,Proper Leave,1,0.0
711862546299914807,0.0,1.0795860369524808,0.30680353195711063,0.0,2.0,0.0,1.0,1.0,1.0,0.512,0.512,1.0,Sparse Sprout,1,0.0
711862546299914807,0.17425578906900652,1.5468343119442716,0.9601116084700236,0.272,1.0,0.0,0.708,0.708,0.708,0.34,0.34,0.708,Proper Leave,1,0.0
711862546299914807,0.1846499414767702,1.4095408343975298,-0.4591656037333353,0.0,2.0,1.0,0.976,0.976,1.0,0.78,0.78,1.0,Proper Leave,1,0.0
